"uri","label"
"/gtc-2017/data/cars_train/02156.jpg","truck"
"/gtc-2017/data/cars_train/02158.jpg","car"
"/gtc-2017/data/cars_train/02159.jpg","truck"
"/gtc-2017/data/cars_train/02161.jpg","truck"
"/gtc-2017/data/cars_train/02162.jpg","truck"
"/gtc-2017/data/cars_train/02163.jpg","truck"
"/gtc-2017/data/cars_train/02164.jpg","car"
"/gtc-2017/data/cars_train/02165.jpg","car"
"/gtc-2017/data/cars_train/02166.jpg","car"
"/gtc-2017/data/cars_train/02167.jpg","car"
"/gtc-2017/data/cars_train/02168.jpg","truck"
"/gtc-2017/data/cars_train/02170.jpg","car"
"/gtc-2017/data/cars_train/02171.jpg","car"
"/gtc-2017/data/cars_train/02173.jpg","car"
"/gtc-2017/data/cars_train/02174.jpg","car"
"/gtc-2017/data/cars_train/02175.jpg","truck"
"/gtc-2017/data/cars_train/02178.jpg","truck"
"/gtc-2017/data/cars_train/02180.jpg","car"
"/gtc-2017/data/cars_train/02184.jpg","car"
"/gtc-2017/data/cars_train/02187.jpg","car"
"/gtc-2017/data/cars_train/02189.jpg","car"
"/gtc-2017/data/cars_train/02190.jpg","truck"
"/gtc-2017/data/cars_train/02191.jpg","car"
"/gtc-2017/data/cars_train/02192.jpg","truck"
"/gtc-2017/data/cars_train/02194.jpg","car"
"/gtc-2017/data/cars_train/02195.jpg","car"
"/gtc-2017/data/cars_train/02196.jpg","truck"
"/gtc-2017/data/cars_train/02197.jpg","truck"
"/gtc-2017/data/cars_train/02198.jpg","car"
"/gtc-2017/data/cars_train/02200.jpg","car"
"/gtc-2017/data/cars_train/02201.jpg","car"
"/gtc-2017/data/cars_train/02202.jpg","car"
"/gtc-2017/data/cars_train/02203.jpg","car"
"/gtc-2017/data/cars_train/02204.jpg","truck"
"/gtc-2017/data/cars_train/02205.jpg","car"
"/gtc-2017/data/cars_train/02206.jpg","truck"
"/gtc-2017/data/cars_train/02208.jpg","car"
"/gtc-2017/data/cars_train/02210.jpg","car"
"/gtc-2017/data/cars_train/02211.jpg","truck"
"/gtc-2017/data/cars_train/02212.jpg","car"
"/gtc-2017/data/cars_train/02213.jpg","car"
"/gtc-2017/data/cars_train/02214.jpg","truck"
"/gtc-2017/data/cars_train/02215.jpg","truck"
"/gtc-2017/data/cars_train/02218.jpg","car"
"/gtc-2017/data/cars_train/02219.jpg","truck"
"/gtc-2017/data/cars_train/02220.jpg","truck"
"/gtc-2017/data/cars_train/02222.jpg","car"
"/gtc-2017/data/cars_train/02223.jpg","truck"
"/gtc-2017/data/cars_train/02224.jpg","car"
"/gtc-2017/data/cars_train/02225.jpg","truck"
"/gtc-2017/data/cars_train/02226.jpg","car"
"/gtc-2017/data/cars_train/02227.jpg","truck"
"/gtc-2017/data/cars_train/02228.jpg","truck"
"/gtc-2017/data/cars_train/02229.jpg","car"
"/gtc-2017/data/cars_train/02230.jpg","car"
"/gtc-2017/data/cars_train/02231.jpg","truck"
"/gtc-2017/data/cars_train/02232.jpg","truck"
"/gtc-2017/data/cars_train/02234.jpg","truck"
"/gtc-2017/data/cars_train/02236.jpg","truck"
"/gtc-2017/data/cars_train/02237.jpg","truck"
"/gtc-2017/data/cars_train/02238.jpg","truck"
"/gtc-2017/data/cars_train/02239.jpg","truck"
"/gtc-2017/data/cars_train/02240.jpg","truck"
"/gtc-2017/data/cars_train/02241.jpg","truck"
"/gtc-2017/data/cars_train/02242.jpg","car"
"/gtc-2017/data/cars_train/02243.jpg","truck"
"/gtc-2017/data/cars_train/02245.jpg","car"
"/gtc-2017/data/cars_train/02246.jpg","truck"
"/gtc-2017/data/cars_train/02247.jpg","truck"
"/gtc-2017/data/cars_train/02249.jpg","truck"
"/gtc-2017/data/cars_train/02250.jpg","truck"
"/gtc-2017/data/cars_train/02251.jpg","car"
"/gtc-2017/data/cars_train/02252.jpg","car"
"/gtc-2017/data/cars_train/02253.jpg","truck"
"/gtc-2017/data/cars_train/02255.jpg","truck"
"/gtc-2017/data/cars_train/02256.jpg","car"
"/gtc-2017/data/cars_train/02258.jpg","truck"
"/gtc-2017/data/cars_train/02259.jpg","car"
"/gtc-2017/data/cars_train/02260.jpg","car"
"/gtc-2017/data/cars_train/02261.jpg","truck"
"/gtc-2017/data/cars_train/02262.jpg","truck"
"/gtc-2017/data/cars_train/02263.jpg","truck"
"/gtc-2017/data/cars_train/02264.jpg","truck"
"/gtc-2017/data/cars_train/02265.jpg","car"
"/gtc-2017/data/cars_train/02266.jpg","car"
"/gtc-2017/data/cars_train/02269.jpg","truck"
"/gtc-2017/data/cars_train/02270.jpg","car"
"/gtc-2017/data/cars_train/02271.jpg","truck"
"/gtc-2017/data/cars_train/02272.jpg","car"
"/gtc-2017/data/cars_train/02273.jpg","truck"
"/gtc-2017/data/cars_train/02275.jpg","car"
"/gtc-2017/data/cars_train/02276.jpg","car"
"/gtc-2017/data/cars_train/02277.jpg","truck"
"/gtc-2017/data/cars_train/02278.jpg","car"
"/gtc-2017/data/cars_train/02280.jpg","car"
"/gtc-2017/data/cars_train/02284.jpg","truck"
"/gtc-2017/data/cars_train/02285.jpg","truck"
"/gtc-2017/data/cars_train/02287.jpg","car"
"/gtc-2017/data/cars_train/02288.jpg","truck"
"/gtc-2017/data/cars_train/02289.jpg","car"
"/gtc-2017/data/cars_train/02290.jpg","car"
"/gtc-2017/data/cars_train/02291.jpg","truck"
"/gtc-2017/data/cars_train/02292.jpg","truck"
"/gtc-2017/data/cars_train/02293.jpg","car"
"/gtc-2017/data/cars_train/02294.jpg","truck"
"/gtc-2017/data/cars_train/02295.jpg","truck"
"/gtc-2017/data/cars_train/02296.jpg","truck"
"/gtc-2017/data/cars_train/02297.jpg","car"
"/gtc-2017/data/cars_train/02298.jpg","truck"
"/gtc-2017/data/cars_train/02299.jpg","truck"
"/gtc-2017/data/cars_train/02300.jpg","truck"
"/gtc-2017/data/cars_train/02302.jpg","truck"
"/gtc-2017/data/cars_train/02303.jpg","truck"
"/gtc-2017/data/cars_train/02306.jpg","truck"
"/gtc-2017/data/cars_train/02308.jpg","truck"
"/gtc-2017/data/cars_train/02309.jpg","car"
"/gtc-2017/data/cars_train/02310.jpg","truck"
"/gtc-2017/data/cars_train/02311.jpg","car"
"/gtc-2017/data/cars_train/02312.jpg","truck"
"/gtc-2017/data/cars_train/02313.jpg","truck"
"/gtc-2017/data/cars_train/02315.jpg","truck"
"/gtc-2017/data/cars_train/02316.jpg","car"
"/gtc-2017/data/cars_train/02318.jpg","truck"
"/gtc-2017/data/cars_train/02319.jpg","truck"
"/gtc-2017/data/cars_train/02320.jpg","truck"
"/gtc-2017/data/cars_train/02321.jpg","car"
"/gtc-2017/data/cars_train/02322.jpg","car"
"/gtc-2017/data/cars_train/02323.jpg","car"
"/gtc-2017/data/cars_train/02324.jpg","truck"
"/gtc-2017/data/cars_train/02326.jpg","car"
"/gtc-2017/data/cars_train/02329.jpg","car"
"/gtc-2017/data/cars_train/02331.jpg","car"
"/gtc-2017/data/cars_train/02332.jpg","car"
"/gtc-2017/data/cars_train/02333.jpg","car"
"/gtc-2017/data/cars_train/02334.jpg","car"
"/gtc-2017/data/cars_train/02335.jpg","truck"
"/gtc-2017/data/cars_train/02337.jpg","car"
"/gtc-2017/data/cars_train/02340.jpg","truck"
"/gtc-2017/data/cars_train/02341.jpg","car"
"/gtc-2017/data/cars_train/02342.jpg","car"
"/gtc-2017/data/cars_train/02343.jpg","car"
"/gtc-2017/data/cars_train/02344.jpg","truck"
"/gtc-2017/data/cars_train/02347.jpg","truck"
"/gtc-2017/data/cars_train/02348.jpg","car"
"/gtc-2017/data/cars_train/02349.jpg","truck"
"/gtc-2017/data/cars_train/02350.jpg","truck"
"/gtc-2017/data/cars_train/02351.jpg","truck"
"/gtc-2017/data/cars_train/02353.jpg","car"
"/gtc-2017/data/cars_train/02354.jpg","truck"
"/gtc-2017/data/cars_train/02355.jpg","car"
"/gtc-2017/data/cars_train/02356.jpg","car"
"/gtc-2017/data/cars_train/02358.jpg","car"
"/gtc-2017/data/cars_train/02359.jpg","truck"
"/gtc-2017/data/cars_train/02360.jpg","truck"
"/gtc-2017/data/cars_train/02361.jpg","car"
"/gtc-2017/data/cars_train/02363.jpg","car"
"/gtc-2017/data/cars_train/02364.jpg","truck"
"/gtc-2017/data/cars_train/02367.jpg","car"
"/gtc-2017/data/cars_train/02368.jpg","truck"
"/gtc-2017/data/cars_train/02369.jpg","truck"
"/gtc-2017/data/cars_train/02370.jpg","car"
"/gtc-2017/data/cars_train/02371.jpg","truck"
"/gtc-2017/data/cars_train/02372.jpg","truck"
"/gtc-2017/data/cars_train/02373.jpg","car"
"/gtc-2017/data/cars_train/02374.jpg","truck"
"/gtc-2017/data/cars_train/02375.jpg","truck"
"/gtc-2017/data/cars_train/02376.jpg","truck"
"/gtc-2017/data/cars_train/02377.jpg","truck"
"/gtc-2017/data/cars_train/02378.jpg","car"
"/gtc-2017/data/cars_train/02379.jpg","car"
"/gtc-2017/data/cars_train/02381.jpg","truck"
"/gtc-2017/data/cars_train/02384.jpg","car"
"/gtc-2017/data/cars_train/02385.jpg","car"
"/gtc-2017/data/cars_train/02386.jpg","truck"
"/gtc-2017/data/cars_train/02387.jpg","truck"
"/gtc-2017/data/cars_train/02388.jpg","car"
"/gtc-2017/data/cars_train/02390.jpg","truck"
"/gtc-2017/data/cars_train/02391.jpg","truck"
"/gtc-2017/data/cars_train/02392.jpg","truck"
"/gtc-2017/data/cars_train/02393.jpg","truck"
"/gtc-2017/data/cars_train/02394.jpg","truck"
"/gtc-2017/data/cars_train/02395.jpg","truck"
"/gtc-2017/data/cars_train/02397.jpg","truck"
"/gtc-2017/data/cars_train/02398.jpg","truck"
"/gtc-2017/data/cars_train/02401.jpg","truck"
"/gtc-2017/data/cars_train/02402.jpg","truck"
"/gtc-2017/data/cars_train/02403.jpg","car"
"/gtc-2017/data/cars_train/02404.jpg","truck"
"/gtc-2017/data/cars_train/02405.jpg","car"
"/gtc-2017/data/cars_train/02406.jpg","car"
"/gtc-2017/data/cars_train/02408.jpg","car"
"/gtc-2017/data/cars_train/02410.jpg","car"
"/gtc-2017/data/cars_train/02411.jpg","car"
"/gtc-2017/data/cars_train/02412.jpg","car"
"/gtc-2017/data/cars_train/02414.jpg","car"
"/gtc-2017/data/cars_train/02417.jpg","car"
"/gtc-2017/data/cars_train/02418.jpg","truck"
"/gtc-2017/data/cars_train/02419.jpg","car"
"/gtc-2017/data/cars_train/02420.jpg","truck"
"/gtc-2017/data/cars_train/02421.jpg","truck"
"/gtc-2017/data/cars_train/02422.jpg","truck"
"/gtc-2017/data/cars_train/02423.jpg","car"
"/gtc-2017/data/cars_train/02424.jpg","car"
"/gtc-2017/data/cars_train/02425.jpg","truck"
"/gtc-2017/data/cars_train/02426.jpg","car"
"/gtc-2017/data/cars_train/02427.jpg","truck"
"/gtc-2017/data/cars_train/02428.jpg","truck"
"/gtc-2017/data/cars_train/02429.jpg","car"
"/gtc-2017/data/cars_train/02432.jpg","truck"
"/gtc-2017/data/cars_train/02433.jpg","truck"
"/gtc-2017/data/cars_train/02435.jpg","truck"
"/gtc-2017/data/cars_train/02436.jpg","car"
"/gtc-2017/data/cars_train/02437.jpg","car"
"/gtc-2017/data/cars_train/02438.jpg","truck"
"/gtc-2017/data/cars_train/02439.jpg","car"
"/gtc-2017/data/cars_train/02442.jpg","truck"
"/gtc-2017/data/cars_train/02443.jpg","car"
"/gtc-2017/data/cars_train/02444.jpg","truck"
"/gtc-2017/data/cars_train/02445.jpg","car"
"/gtc-2017/data/cars_train/02446.jpg","truck"
"/gtc-2017/data/cars_train/02447.jpg","truck"
"/gtc-2017/data/cars_train/02448.jpg","truck"
"/gtc-2017/data/cars_train/02449.jpg","car"
"/gtc-2017/data/cars_train/02450.jpg","truck"
"/gtc-2017/data/cars_train/02451.jpg","truck"
"/gtc-2017/data/cars_train/02452.jpg","truck"
"/gtc-2017/data/cars_train/02453.jpg","truck"
"/gtc-2017/data/cars_train/02454.jpg","car"
"/gtc-2017/data/cars_train/02455.jpg","truck"
"/gtc-2017/data/cars_train/02456.jpg","car"
"/gtc-2017/data/cars_train/02459.jpg","car"
"/gtc-2017/data/cars_train/02460.jpg","car"
"/gtc-2017/data/cars_train/02461.jpg","truck"
"/gtc-2017/data/cars_train/02462.jpg","truck"
"/gtc-2017/data/cars_train/02463.jpg","car"
"/gtc-2017/data/cars_train/02466.jpg","car"
"/gtc-2017/data/cars_train/02467.jpg","car"
"/gtc-2017/data/cars_train/02468.jpg","car"
"/gtc-2017/data/cars_train/02471.jpg","truck"
"/gtc-2017/data/cars_train/02473.jpg","truck"
"/gtc-2017/data/cars_train/02474.jpg","truck"
"/gtc-2017/data/cars_train/02475.jpg","car"
"/gtc-2017/data/cars_train/02476.jpg","truck"
"/gtc-2017/data/cars_train/02477.jpg","truck"
"/gtc-2017/data/cars_train/02478.jpg","truck"
"/gtc-2017/data/cars_train/02480.jpg","truck"
"/gtc-2017/data/cars_train/02483.jpg","car"
"/gtc-2017/data/cars_train/02484.jpg","truck"
"/gtc-2017/data/cars_train/02486.jpg","car"
"/gtc-2017/data/cars_train/02488.jpg","car"
"/gtc-2017/data/cars_train/02489.jpg","truck"
"/gtc-2017/data/cars_train/02490.jpg","car"
"/gtc-2017/data/cars_train/02491.jpg","truck"
"/gtc-2017/data/cars_train/02492.jpg","truck"
"/gtc-2017/data/cars_train/02493.jpg","car"
"/gtc-2017/data/cars_train/02494.jpg","truck"
"/gtc-2017/data/cars_train/02495.jpg","truck"
"/gtc-2017/data/cars_train/02496.jpg","truck"
"/gtc-2017/data/cars_train/02497.jpg","car"
"/gtc-2017/data/cars_train/02498.jpg","truck"
"/gtc-2017/data/cars_train/02499.jpg","truck"
"/gtc-2017/data/cars_train/02505.jpg","truck"
"/gtc-2017/data/cars_train/02506.jpg","truck"
"/gtc-2017/data/cars_train/02508.jpg","truck"
"/gtc-2017/data/cars_train/02510.jpg","car"
"/gtc-2017/data/cars_train/02511.jpg","truck"
"/gtc-2017/data/cars_train/02512.jpg","truck"
"/gtc-2017/data/cars_train/02513.jpg","truck"
"/gtc-2017/data/cars_train/02514.jpg","truck"
"/gtc-2017/data/cars_train/02516.jpg","truck"
"/gtc-2017/data/cars_train/02517.jpg","truck"
"/gtc-2017/data/cars_train/02518.jpg","truck"
"/gtc-2017/data/cars_train/02520.jpg","car"
"/gtc-2017/data/cars_train/02521.jpg","car"
"/gtc-2017/data/cars_train/02522.jpg","truck"
"/gtc-2017/data/cars_train/02523.jpg","truck"
"/gtc-2017/data/cars_train/02524.jpg","truck"
"/gtc-2017/data/cars_train/02525.jpg","car"
"/gtc-2017/data/cars_train/02526.jpg","truck"
"/gtc-2017/data/cars_train/02527.jpg","truck"
"/gtc-2017/data/cars_train/02528.jpg","truck"
"/gtc-2017/data/cars_train/02529.jpg","truck"
"/gtc-2017/data/cars_train/02530.jpg","truck"
"/gtc-2017/data/cars_train/02532.jpg","truck"
"/gtc-2017/data/cars_train/02534.jpg","car"
"/gtc-2017/data/cars_train/02535.jpg","car"
"/gtc-2017/data/cars_train/02536.jpg","truck"
"/gtc-2017/data/cars_train/02537.jpg","truck"
"/gtc-2017/data/cars_train/02538.jpg","truck"
"/gtc-2017/data/cars_train/02539.jpg","car"
"/gtc-2017/data/cars_train/02540.jpg","truck"
"/gtc-2017/data/cars_train/02541.jpg","car"
"/gtc-2017/data/cars_train/02542.jpg","truck"
"/gtc-2017/data/cars_train/02543.jpg","truck"
"/gtc-2017/data/cars_train/02544.jpg","car"
"/gtc-2017/data/cars_train/02547.jpg","car"
"/gtc-2017/data/cars_train/02548.jpg","car"
"/gtc-2017/data/cars_train/02549.jpg","car"
"/gtc-2017/data/cars_train/02550.jpg","car"
"/gtc-2017/data/cars_train/02551.jpg","car"
"/gtc-2017/data/cars_train/02553.jpg","truck"
"/gtc-2017/data/cars_train/02554.jpg","truck"
"/gtc-2017/data/cars_train/02555.jpg","truck"
"/gtc-2017/data/cars_train/02556.jpg","car"
"/gtc-2017/data/cars_train/02557.jpg","car"
"/gtc-2017/data/cars_train/02559.jpg","car"
"/gtc-2017/data/cars_train/02560.jpg","car"
"/gtc-2017/data/cars_train/02562.jpg","truck"
"/gtc-2017/data/cars_train/02564.jpg","truck"
"/gtc-2017/data/cars_train/02565.jpg","truck"
"/gtc-2017/data/cars_train/02566.jpg","truck"
"/gtc-2017/data/cars_train/02567.jpg","car"
"/gtc-2017/data/cars_train/02568.jpg","car"
"/gtc-2017/data/cars_train/02569.jpg","truck"
"/gtc-2017/data/cars_train/02570.jpg","truck"
"/gtc-2017/data/cars_train/02571.jpg","truck"
"/gtc-2017/data/cars_train/02573.jpg","car"
"/gtc-2017/data/cars_train/02575.jpg","car"
"/gtc-2017/data/cars_train/02578.jpg","truck"
"/gtc-2017/data/cars_train/02580.jpg","car"
"/gtc-2017/data/cars_train/02581.jpg","truck"
"/gtc-2017/data/cars_train/02582.jpg","truck"
"/gtc-2017/data/cars_train/02583.jpg","truck"
"/gtc-2017/data/cars_train/02584.jpg","car"
"/gtc-2017/data/cars_train/02585.jpg","truck"
"/gtc-2017/data/cars_train/02586.jpg","truck"
"/gtc-2017/data/cars_train/02588.jpg","truck"
"/gtc-2017/data/cars_train/02590.jpg","truck"
"/gtc-2017/data/cars_train/02593.jpg","truck"
"/gtc-2017/data/cars_train/02594.jpg","truck"
"/gtc-2017/data/cars_train/02596.jpg","truck"
"/gtc-2017/data/cars_train/02597.jpg","truck"
"/gtc-2017/data/cars_train/02600.jpg","car"
"/gtc-2017/data/cars_train/02602.jpg","car"
"/gtc-2017/data/cars_train/02604.jpg","car"
"/gtc-2017/data/cars_train/02605.jpg","car"
"/gtc-2017/data/cars_train/02606.jpg","car"
"/gtc-2017/data/cars_train/02607.jpg","truck"
"/gtc-2017/data/cars_train/02608.jpg","truck"
"/gtc-2017/data/cars_train/02610.jpg","truck"
"/gtc-2017/data/cars_train/02611.jpg","car"
"/gtc-2017/data/cars_train/02612.jpg","truck"
"/gtc-2017/data/cars_train/02613.jpg","car"
"/gtc-2017/data/cars_train/02614.jpg","car"
"/gtc-2017/data/cars_train/02615.jpg","truck"
"/gtc-2017/data/cars_train/02617.jpg","car"
"/gtc-2017/data/cars_train/02618.jpg","truck"
"/gtc-2017/data/cars_train/02620.jpg","truck"
"/gtc-2017/data/cars_train/02621.jpg","truck"
"/gtc-2017/data/cars_train/02622.jpg","car"
"/gtc-2017/data/cars_train/02623.jpg","car"
"/gtc-2017/data/cars_train/02624.jpg","truck"
"/gtc-2017/data/cars_train/02625.jpg","car"
"/gtc-2017/data/cars_train/02626.jpg","truck"
"/gtc-2017/data/cars_train/02627.jpg","car"
"/gtc-2017/data/cars_train/02628.jpg","truck"
"/gtc-2017/data/cars_train/02630.jpg","truck"
"/gtc-2017/data/cars_train/02631.jpg","car"
"/gtc-2017/data/cars_train/02632.jpg","car"
"/gtc-2017/data/cars_train/02633.jpg","car"
"/gtc-2017/data/cars_train/02634.jpg","truck"
"/gtc-2017/data/cars_train/02638.jpg","truck"
"/gtc-2017/data/cars_train/02640.jpg","truck"
"/gtc-2017/data/cars_train/02641.jpg","truck"
"/gtc-2017/data/cars_train/02642.jpg","car"
"/gtc-2017/data/cars_train/02643.jpg","truck"
"/gtc-2017/data/cars_train/02644.jpg","truck"
"/gtc-2017/data/cars_train/02645.jpg","car"
"/gtc-2017/data/cars_train/02646.jpg","car"
"/gtc-2017/data/cars_train/02647.jpg","truck"
"/gtc-2017/data/cars_train/02648.jpg","car"
"/gtc-2017/data/cars_train/02649.jpg","car"
"/gtc-2017/data/cars_train/02650.jpg","car"
"/gtc-2017/data/cars_train/02651.jpg","car"
"/gtc-2017/data/cars_train/02652.jpg","truck"
"/gtc-2017/data/cars_train/02653.jpg","truck"
"/gtc-2017/data/cars_train/02655.jpg","truck"
"/gtc-2017/data/cars_train/02656.jpg","truck"
"/gtc-2017/data/cars_train/02660.jpg","car"
"/gtc-2017/data/cars_train/02661.jpg","truck"
"/gtc-2017/data/cars_train/02662.jpg","car"
"/gtc-2017/data/cars_train/02663.jpg","truck"
"/gtc-2017/data/cars_train/02664.jpg","car"
"/gtc-2017/data/cars_train/02665.jpg","truck"
"/gtc-2017/data/cars_train/02666.jpg","car"
"/gtc-2017/data/cars_train/02667.jpg","car"
"/gtc-2017/data/cars_train/02669.jpg","truck"
"/gtc-2017/data/cars_train/02671.jpg","truck"
"/gtc-2017/data/cars_train/02672.jpg","truck"
"/gtc-2017/data/cars_train/02673.jpg","truck"
"/gtc-2017/data/cars_train/02674.jpg","truck"
"/gtc-2017/data/cars_train/02675.jpg","car"
"/gtc-2017/data/cars_train/02676.jpg","truck"
"/gtc-2017/data/cars_train/02677.jpg","truck"
"/gtc-2017/data/cars_train/02680.jpg","truck"
"/gtc-2017/data/cars_train/02681.jpg","car"
"/gtc-2017/data/cars_train/02683.jpg","car"
"/gtc-2017/data/cars_train/02685.jpg","car"
"/gtc-2017/data/cars_train/02687.jpg","truck"
"/gtc-2017/data/cars_train/02688.jpg","car"
"/gtc-2017/data/cars_train/02689.jpg","truck"
"/gtc-2017/data/cars_train/02690.jpg","truck"
"/gtc-2017/data/cars_train/02691.jpg","car"
"/gtc-2017/data/cars_train/02692.jpg","car"
"/gtc-2017/data/cars_train/02693.jpg","car"
"/gtc-2017/data/cars_train/02694.jpg","car"
"/gtc-2017/data/cars_train/02695.jpg","truck"
"/gtc-2017/data/cars_train/02696.jpg","truck"
"/gtc-2017/data/cars_train/02697.jpg","truck"
"/gtc-2017/data/cars_train/02699.jpg","truck"
"/gtc-2017/data/cars_train/02700.jpg","truck"
"/gtc-2017/data/cars_train/02701.jpg","truck"
"/gtc-2017/data/cars_train/02702.jpg","truck"
"/gtc-2017/data/cars_train/02703.jpg","truck"
"/gtc-2017/data/cars_train/02704.jpg","truck"
"/gtc-2017/data/cars_train/02706.jpg","car"
"/gtc-2017/data/cars_train/02707.jpg","truck"
"/gtc-2017/data/cars_train/02708.jpg","truck"
"/gtc-2017/data/cars_train/02709.jpg","car"
"/gtc-2017/data/cars_train/02710.jpg","truck"
"/gtc-2017/data/cars_train/02711.jpg","truck"
"/gtc-2017/data/cars_train/02713.jpg","car"
"/gtc-2017/data/cars_train/02714.jpg","truck"
"/gtc-2017/data/cars_train/02715.jpg","car"
"/gtc-2017/data/cars_train/02716.jpg","truck"
"/gtc-2017/data/cars_train/02717.jpg","car"
"/gtc-2017/data/cars_train/02718.jpg","truck"
"/gtc-2017/data/cars_train/02719.jpg","car"
"/gtc-2017/data/cars_train/02723.jpg","car"
"/gtc-2017/data/cars_train/02724.jpg","truck"
"/gtc-2017/data/cars_train/02726.jpg","truck"
"/gtc-2017/data/cars_train/02730.jpg","truck"
"/gtc-2017/data/cars_train/02731.jpg","truck"
"/gtc-2017/data/cars_train/02733.jpg","car"
"/gtc-2017/data/cars_train/02735.jpg","car"
"/gtc-2017/data/cars_train/02736.jpg","car"
"/gtc-2017/data/cars_train/02738.jpg","car"
"/gtc-2017/data/cars_train/02739.jpg","truck"
"/gtc-2017/data/cars_train/02741.jpg","truck"
"/gtc-2017/data/cars_train/02742.jpg","truck"
"/gtc-2017/data/cars_train/02744.jpg","truck"
"/gtc-2017/data/cars_train/02745.jpg","truck"
"/gtc-2017/data/cars_train/02746.jpg","truck"
"/gtc-2017/data/cars_train/02748.jpg","car"
"/gtc-2017/data/cars_train/02750.jpg","truck"
"/gtc-2017/data/cars_train/02752.jpg","truck"
"/gtc-2017/data/cars_train/02753.jpg","truck"
"/gtc-2017/data/cars_train/02754.jpg","car"
"/gtc-2017/data/cars_train/02757.jpg","car"
"/gtc-2017/data/cars_train/02759.jpg","truck"
"/gtc-2017/data/cars_train/02761.jpg","car"
"/gtc-2017/data/cars_train/02762.jpg","car"
"/gtc-2017/data/cars_train/02763.jpg","truck"
"/gtc-2017/data/cars_train/02768.jpg","truck"
"/gtc-2017/data/cars_train/02769.jpg","truck"
"/gtc-2017/data/cars_train/02770.jpg","truck"
"/gtc-2017/data/cars_train/02772.jpg","truck"
"/gtc-2017/data/cars_train/02774.jpg","truck"
"/gtc-2017/data/cars_train/02775.jpg","car"
"/gtc-2017/data/cars_train/02776.jpg","truck"
"/gtc-2017/data/cars_train/02777.jpg","truck"
"/gtc-2017/data/cars_train/02778.jpg","car"
"/gtc-2017/data/cars_train/02779.jpg","truck"
"/gtc-2017/data/cars_train/02780.jpg","truck"
"/gtc-2017/data/cars_train/02781.jpg","car"
"/gtc-2017/data/cars_train/02783.jpg","car"
"/gtc-2017/data/cars_train/02785.jpg","car"
"/gtc-2017/data/cars_train/02786.jpg","truck"
"/gtc-2017/data/cars_train/02787.jpg","truck"
"/gtc-2017/data/cars_train/02788.jpg","truck"
"/gtc-2017/data/cars_train/02789.jpg","car"
"/gtc-2017/data/cars_train/02790.jpg","car"
"/gtc-2017/data/cars_train/02792.jpg","truck"
"/gtc-2017/data/cars_train/02794.jpg","car"
"/gtc-2017/data/cars_train/02798.jpg","truck"
"/gtc-2017/data/cars_train/02799.jpg","car"
"/gtc-2017/data/cars_train/02800.jpg","truck"
"/gtc-2017/data/cars_train/02801.jpg","truck"
"/gtc-2017/data/cars_train/02802.jpg","truck"
"/gtc-2017/data/cars_train/02803.jpg","truck"
"/gtc-2017/data/cars_train/02804.jpg","truck"
"/gtc-2017/data/cars_train/02805.jpg","truck"
"/gtc-2017/data/cars_train/02806.jpg","car"
"/gtc-2017/data/cars_train/02807.jpg","truck"
"/gtc-2017/data/cars_train/02808.jpg","car"
"/gtc-2017/data/cars_train/02810.jpg","truck"
"/gtc-2017/data/cars_train/02811.jpg","car"
"/gtc-2017/data/cars_train/02812.jpg","car"
"/gtc-2017/data/cars_train/02813.jpg","truck"
"/gtc-2017/data/cars_train/02814.jpg","car"
"/gtc-2017/data/cars_train/02815.jpg","truck"
"/gtc-2017/data/cars_train/02817.jpg","truck"
"/gtc-2017/data/cars_train/02818.jpg","truck"
"/gtc-2017/data/cars_train/02820.jpg","truck"
"/gtc-2017/data/cars_train/02821.jpg","truck"
"/gtc-2017/data/cars_train/02822.jpg","car"
"/gtc-2017/data/cars_train/02823.jpg","truck"
"/gtc-2017/data/cars_train/02824.jpg","truck"
"/gtc-2017/data/cars_train/02825.jpg","truck"
"/gtc-2017/data/cars_train/02827.jpg","truck"
"/gtc-2017/data/cars_train/02828.jpg","truck"
"/gtc-2017/data/cars_train/02830.jpg","truck"
"/gtc-2017/data/cars_train/02831.jpg","car"
"/gtc-2017/data/cars_train/02832.jpg","car"
"/gtc-2017/data/cars_train/02833.jpg","truck"
"/gtc-2017/data/cars_train/02834.jpg","car"
"/gtc-2017/data/cars_train/02835.jpg","car"
"/gtc-2017/data/cars_train/02836.jpg","car"
"/gtc-2017/data/cars_train/02837.jpg","truck"
"/gtc-2017/data/cars_train/02838.jpg","truck"
"/gtc-2017/data/cars_train/02839.jpg","truck"
"/gtc-2017/data/cars_train/02840.jpg","car"
"/gtc-2017/data/cars_train/02841.jpg","car"
"/gtc-2017/data/cars_train/02843.jpg","car"
"/gtc-2017/data/cars_train/02844.jpg","car"
"/gtc-2017/data/cars_train/02846.jpg","truck"
"/gtc-2017/data/cars_train/02847.jpg","car"
"/gtc-2017/data/cars_train/02848.jpg","car"
"/gtc-2017/data/cars_train/02849.jpg","truck"
"/gtc-2017/data/cars_train/02850.jpg","truck"
"/gtc-2017/data/cars_train/02851.jpg","car"
"/gtc-2017/data/cars_train/02852.jpg","truck"
"/gtc-2017/data/cars_train/02853.jpg","car"
"/gtc-2017/data/cars_train/02854.jpg","truck"
"/gtc-2017/data/cars_train/02855.jpg","truck"
"/gtc-2017/data/cars_train/02856.jpg","truck"
